Price,Year,Postcode,Town/City,County
305000,2020,BS3 2EF,BRISTOL,CITY OF BRISTOL
1240000,2020,BS6 7JP,BRISTOL,CITY OF BRISTOL
441250,2020,BS9 4LY,BRISTOL,CITY OF BRISTOL
218500,2020,BS14 0AQ,BRISTOL,CITY OF BRISTOL
265000,2020,BS13 7HL,BRISTOL,CITY OF BRISTOL
303000,2020,BS5 9NU,BRISTOL,CITY OF BRISTOL
340000,2020,BS4 3DH,BRISTOL,CITY OF BRISTOL
243000,2020,BS16 4JD,BRISTOL,CITY OF BRISTOL
285000,2020,BS7 9NF,BRISTOL,CITY OF BRISTOL
716000,2020,BS6 7TH,BRISTOL,CITY OF BRISTOL
230000,2020,BS15 1NE,BRISTOL,CITY OF BRISTOL
243000,2020,BS5 9QR,BRISTOL,CITY OF BRISTOL
268000,2020,BS5 8NY,BRISTOL,CITY OF BRISTOL
950000,2020,BS8 4LT,BRISTOL,CITY OF BRISTOL
205000,2020,BS13 0QA,BRISTOL,CITY OF BRISTOL
750000,2020,BS9 4EJ,BRISTOL,CITY OF BRISTOL
265000,2020,BS4 1PP,BRISTOL,CITY OF BRISTOL
285000,2020,BS4 3ST,BRISTOL,CITY OF BRISTOL
875000,2020,BS6 5TX,BRISTOL,CITY OF BRISTOL
330000,2020,BS2 9LW,BRISTOL,CITY OF BRISTOL
400000,2020,BS13 7BP,BRISTOL,CITY OF BRISTOL
565000,2020,BS9 4QG,BRISTOL,CITY OF BRISTOL
310000,2020,BS3 4SB,BRISTOL,CITY OF BRISTOL
1330000,2020,BS8 3LA,BRISTOL,CITY OF BRISTOL
420000,2020,BS6 5JJ,BRISTOL,CITY OF BRISTOL
275000,2020,BS4 4JB,BRISTOL,CITY OF BRISTOL
330000,2020,BS5 8DB,BRISTOL,CITY OF BRISTOL
512500,2020,BS9 4PS,BRISTOL,CITY OF BRISTOL
485000,2020,BS14 9EA,BRISTOL,CITY OF BRISTOL
174000,2020,BS4 4FF,BRISTOL,CITY OF BRISTOL
285000,2020,BS4 2US,BRISTOL,CITY OF BRISTOL
343500,2020,BS3 3ED,BRISTOL,CITY OF BRISTOL
254000,2020,BS4 4RJ,BRISTOL,CITY OF BRISTOL
250000,2020,BS16 1FF,BRISTOL,CITY OF BRISTOL
226000,2020,BS4 1NP,BRISTOL,CITY OF BRISTOL
268000,2020,BS14 0NJ,BRISTOL,CITY OF BRISTOL
398000,2020,BS6 5QD,BRISTOL,CITY OF BRISTOL
350000,2020,BS8 1BL,BRISTOL,CITY OF BRISTOL
235000,2020,BS4 1UH,BRISTOL,CITY OF BRISTOL
350000,2020,BS3 3AY,BRISTOL,CITY OF BRISTOL
275000,2020,BS4 5BZ,BRISTOL,CITY OF BRISTOL
226500,2020,BS2 8DE,BRISTOL,CITY OF BRISTOL
600000,2020,BS9 3QY,BRISTOL,CITY OF BRISTOL
230000,2020,BS16 2PH,BRISTOL,CITY OF BRISTOL
240000,2020,BS13 7AP,BRISTOL,CITY OF BRISTOL
257250,2020,BS16 3NA,BRISTOL,CITY OF BRISTOL
700000,2020,BS9 1PQ,BRISTOL,CITY OF BRISTOL
403250,2020,BS3 2AP,BRISTOL,CITY OF BRISTOL
435000,2020,BS11 0EL,BRISTOL,CITY OF BRISTOL
258500,2020,BS1 3LL,BRISTOL,CITY OF BRISTOL
281800,2020,BS4 4JN,BRISTOL,CITY OF BRISTOL
188000,2020,BS13 8HB,BRISTOL,CITY OF BRISTOL
192500,2020,BS4 1JY,BRISTOL,CITY OF BRISTOL
170000,2020,BS1 6PB,BRISTOL,CITY OF BRISTOL
270000,2020,BS4 3RZ,BRISTOL,CITY OF BRISTOL
555000,2020,BS8 4QG,BRISTOL,CITY OF BRISTOL
255000,2020,BS8 4RE,BRISTOL,CITY OF BRISTOL
380000,2020,BS6 6QB,BRISTOL,CITY OF BRISTOL
267000,2020,BS10 5DA,BRISTOL,CITY OF BRISTOL
245000,2020,BS16 4AJ,BRISTOL,CITY OF BRISTOL
345000,2020,BS8 4UJ,BRISTOL,CITY OF BRISTOL
175000,2020,BS2 8RL,BRISTOL,CITY OF BRISTOL
460000,2020,BS4 5DJ,BRISTOL,CITY OF BRISTOL
185000,2020,BS10 6TS,BRISTOL,CITY OF BRISTOL
205000,2020,BS4 1TN,BRISTOL,CITY OF BRISTOL
418000,2020,BS7 8SH,BRISTOL,CITY OF BRISTOL
410000,2020,BS3 1EE,BRISTOL,CITY OF BRISTOL
194600,2020,BS1 6LE,BRISTOL,CITY OF BRISTOL
480000,2020,BS3 1NH,BRISTOL,CITY OF BRISTOL
260000,2020,BS13 7NS,BRISTOL,CITY OF BRISTOL
277000,2020,BS15 1TF,BRISTOL,CITY OF BRISTOL
391500,2020,BS8 2BJ,BRISTOL,CITY OF BRISTOL
285250,2020,BS4 3RU,BRISTOL,CITY OF BRISTOL
215000,2020,BS2 8JR,BRISTOL,CITY OF BRISTOL
250000,2020,BS2 9NS,BRISTOL,CITY OF BRISTOL
199950,2020,BS4 4QD,BRISTOL,CITY OF BRISTOL
265000,2020,BS7 0PS,BRISTOL,CITY OF BRISTOL
231000,2020,BS7 0QA,BRISTOL,CITY OF BRISTOL
225000,2020,BS13 9NH,BRISTOL,CITY OF BRISTOL
446000,2020,BS9 4AW,BRISTOL,CITY OF BRISTOL
195000,2020,BS7 9DX,BRISTOL,CITY OF BRISTOL
340000,2020,BS4 3QR,BRISTOL,CITY OF BRISTOL
219600,2020,BS11 0JU,BRISTOL,CITY OF BRISTOL
290000,2020,BS10 7XB,BRISTOL,CITY OF BRISTOL
340000,2020,BS3 2PN,BRISTOL,CITY OF BRISTOL
268000,2020,BS4 5AF,BRISTOL,CITY OF BRISTOL
460000,2020,BS9 3LQ,BRISTOL,CITY OF BRISTOL
295000,2020,BS3 1DL,BRISTOL,CITY OF BRISTOL
132500,2020,BS15 1ST,BRISTOL,CITY OF BRISTOL
530000,2020,BS8 4LU,BRISTOL,CITY OF BRISTOL
237500,2020,BS7 0NJ,BRISTOL,CITY OF BRISTOL
211000,2020,BS4 1NG,BRISTOL,CITY OF BRISTOL
254920,2020,BS5 7HQ,BRISTOL,CITY OF BRISTOL
280000,2020,BS4 2RU,BRISTOL,CITY OF BRISTOL
305000,2020,BS4 3LX,BRISTOL,CITY OF BRISTOL
620000,2020,BS3 1PZ,BRISTOL,CITY OF BRISTOL
147500,2020,BS7 9ST,BRISTOL,CITY OF BRISTOL
153000,2020,BS7 9ST,BRISTOL,CITY OF BRISTOL
655000,2020,BS6 6WA,BRISTOL,CITY OF BRISTOL
225000,2020,BS7 0NQ,BRISTOL,CITY OF BRISTOL
375000,2020,BS3 3HB,BRISTOL,CITY OF BRISTOL
805000,2020,BS9 4EL,BRISTOL,CITY OF BRISTOL
1500000,2020,BS9 1NY,BRISTOL,CITY OF BRISTOL
455000,2020,BS4 4RN,BRISTOL,CITY OF BRISTOL
250000,2020,BS4 2LG,BRISTOL,CITY OF BRISTOL
397500,2020,BS7 0AD,BRISTOL,CITY OF BRISTOL
325000,2020,BS4 2NW,BRISTOL,CITY OF BRISTOL
155000,2020,BS5 9NP,BRISTOL,CITY OF BRISTOL
380000,2020,BS6 7EY,BRISTOL,CITY OF BRISTOL
605000,2020,BS7 9DX,BRISTOL,CITY OF BRISTOL
525000,2020,BS8 4NE,BRISTOL,CITY OF BRISTOL
240000,2020,BS7 0PT,BRISTOL,CITY OF BRISTOL
265000,2020,BS5 7QP,BRISTOL,CITY OF BRISTOL
200000,2020,BS14 0JT,BRISTOL,CITY OF BRISTOL
213000,2020,BS7 8DH,BRISTOL,CITY OF BRISTOL
258500,2020,BS10 6BG,BRISTOL,CITY OF BRISTOL
137000,2020,BS5 0DR,BRISTOL,CITY OF BRISTOL
225000,2020,BS3 3NL,BRISTOL,CITY OF BRISTOL
176000,2020,BS14 9RS,BRISTOL,CITY OF BRISTOL
375000,2020,BS1 5JQ,BRISTOL,CITY OF BRISTOL
470000,2020,BS8 1NA,BRISTOL,CITY OF BRISTOL
255000,2020,BS3 3NQ,BRISTOL,CITY OF BRISTOL
300000,2020,BS5 6XL,BRISTOL,CITY OF BRISTOL
246900,2020,BS5 9JU,BRISTOL,CITY OF BRISTOL
240000,2020,BS2 0ED,BRISTOL,CITY OF BRISTOL
410000,2020,BS1 5JQ,BRISTOL,CITY OF BRISTOL
300000,2020,BS13 8EP,BRISTOL,CITY OF BRISTOL
275000,2020,BS14 0JU,BRISTOL,CITY OF BRISTOL
255000,2020,BS5 0LX,BRISTOL,CITY OF BRISTOL
318000,2020,BS1 6FS,BRISTOL,CITY OF BRISTOL
223000,2020,BS7 9EA,BRISTOL,CITY OF BRISTOL
241000,2020,BS14 9TQ,BRISTOL,CITY OF BRISTOL
66000,2020,BS1 5AD,BRISTOL,CITY OF BRISTOL
147200,2020,BS4 2UT,BRISTOL,CITY OF BRISTOL
260000,2020,BS6 6AT,BRISTOL,CITY OF BRISTOL
226000,2020,BS3 1AR,BRISTOL,CITY OF BRISTOL
230000,2020,BS6 6ES,BRISTOL,CITY OF BRISTOL
395000,2020,BS8 4AW,BRISTOL,CITY OF BRISTOL
133495,2020,BS5 8FG,BRISTOL,CITY OF BRISTOL
180000,2020,BS13 7PZ,BRISTOL,CITY OF BRISTOL
235000,2020,BS1 3DJ,BRISTOL,CITY OF BRISTOL
93000,2020,BS10 6RA,BRISTOL,CITY OF BRISTOL
173000,2020,BS5 7RA,BRISTOL,CITY OF BRISTOL
365000,2020,BS6 6AE,BRISTOL,CITY OF BRISTOL
180000,2020,BS5 7TP,BRISTOL,CITY OF BRISTOL
192000,2020,BS4 4FG,BRISTOL,CITY OF BRISTOL
265000,2020,BS4 4RF,BRISTOL,CITY OF BRISTOL
223000,2020,BS13 9BJ,BRISTOL,CITY OF BRISTOL
250000,2020,BS1 6BN,BRISTOL,CITY OF BRISTOL
278000,2020,BS5 6XH,BRISTOL,CITY OF BRISTOL
1000000,2020,BS6 7QE,BRISTOL,CITY OF BRISTOL
242500,2020,BS4 4PJ,BRISTOL,CITY OF BRISTOL
305000,2020,BS4 4TE,BRISTOL,CITY OF BRISTOL
330000,2020,BS3 4SJ,BRISTOL,CITY OF BRISTOL
340000,2020,BS2 8RD,BRISTOL,CITY OF BRISTOL
275678,2020,BS7 9LU,BRISTOL,CITY OF BRISTOL
281000,2020,BS16 2UB,BRISTOL,CITY OF BRISTOL
206000,2020,BS10 6EL,BRISTOL,CITY OF BRISTOL
157000,2020,BS16 4DD,BRISTOL,CITY OF BRISTOL
825000,2020,BS9 3DW,BRISTOL,CITY OF BRISTOL
635000,2020,BS4 2JE,BRISTOL,CITY OF BRISTOL
610000,2020,BS6 6NP,BRISTOL,CITY OF BRISTOL
292000,2020,BS16 1EB,BRISTOL,CITY OF BRISTOL
300000,2020,BS5 8TL,BRISTOL,CITY OF BRISTOL
380000,2020,BS9 4JF,BRISTOL,CITY OF BRISTOL
253500,2020,BS14 0SQ,BRISTOL,CITY OF BRISTOL
356000,2020,BS7 0BZ,BRISTOL,CITY OF BRISTOL
215000,2020,BS5 7UB,BRISTOL,CITY OF BRISTOL
210000,2020,BS11 9LG,BRISTOL,CITY OF BRISTOL
382000,2020,BS6 5AY,BRISTOL,CITY OF BRISTOL
220000,2020,BS15 1HX,BRISTOL,CITY OF BRISTOL
410000,2020,BS5 6EH,BRISTOL,CITY OF BRISTOL
156500,2020,BS1 3QD,BRISTOL,CITY OF BRISTOL
262000,2020,BS3 2PR,BRISTOL,CITY OF BRISTOL
187000,2020,BS11 0UG,BRISTOL,CITY OF BRISTOL
280000,2020,BS5 6DB,BRISTOL,CITY OF BRISTOL
606000,2020,BS6 5HT,BRISTOL,CITY OF BRISTOL
345000,2020,BS9 2QJ,BRISTOL,CITY OF BRISTOL
281500,2020,BS5 0TA,BRISTOL,CITY OF BRISTOL
333280,2020,BS2 9UF,BRISTOL,CITY OF BRISTOL
305000,2020,BS14 8QQ,BRISTOL,CITY OF BRISTOL
295000,2020,BS13 7LH,BRISTOL,CITY OF BRISTOL
340000,2020,BS13 7PN,BRISTOL,CITY OF BRISTOL
112000,2020,BS8 4AN,BRISTOL,CITY OF BRISTOL
255000,2020,BS9 2NN,BRISTOL,CITY OF BRISTOL
308000,2020,BS6 5SR,BRISTOL,CITY OF BRISTOL
242500,2020,BS14 8JR,BRISTOL,CITY OF BRISTOL
281000,2020,BS4 2BX,BRISTOL,CITY OF BRISTOL
520000,2020,BS7 8SE,BRISTOL,CITY OF BRISTOL
320000,2020,BS6 6YE,BRISTOL,CITY OF BRISTOL
235000,2020,BS16 5AR,BRISTOL,CITY OF BRISTOL
447500,2020,BS5 6HF,BRISTOL,CITY OF BRISTOL
185000,2020,BS13 9EA,BRISTOL,CITY OF BRISTOL
224000,2020,BS6 6NW,BRISTOL,CITY OF BRISTOL
282000,2020,BS5 6AZ,BRISTOL,CITY OF BRISTOL
541000,2020,BS9 1ST,BRISTOL,CITY OF BRISTOL
1400000,2020,BS9 4BP,BRISTOL,CITY OF BRISTOL
232000,2020,BS10 6BZ,BRISTOL,CITY OF BRISTOL
262500,2020,BS15 8AF,BRISTOL,CITY OF BRISTOL
330000,2020,BS4 3RU,BRISTOL,CITY OF BRISTOL
129000,2020,BS11 0LY,BRISTOL,CITY OF BRISTOL
405000,2020,BS6 7JW,BRISTOL,CITY OF BRISTOL
240000,2020,BS10 6PA,BRISTOL,CITY OF BRISTOL
290000,2020,BS9 4UQ,BRISTOL,CITY OF BRISTOL
355000,2020,BS2 9XZ,BRISTOL,CITY OF BRISTOL
740000,2020,BS9 4NT,BRISTOL,CITY OF BRISTOL
260000,2020,BS6 6JB,BRISTOL,CITY OF BRISTOL
235000,2020,BS4 3TA,BRISTOL,CITY OF BRISTOL
148000,2020,BS11 9PA,BRISTOL,CITY OF BRISTOL
295000,2020,BS5 9NF,BRISTOL,CITY OF BRISTOL
225000,2020,BS10 7EZ,BRISTOL,CITY OF BRISTOL
385000,2020,BS9 4AT,BRISTOL,CITY OF BRISTOL
210000,2020,BS5 8LN,BRISTOL,CITY OF BRISTOL
205000,2020,BS8 4TP,BRISTOL,CITY OF BRISTOL
247000,2020,BS7 9UE,BRISTOL,CITY OF BRISTOL
335000,2020,BS9 4JA,BRISTOL,CITY OF BRISTOL
242000,2020,BS7 8AW,BRISTOL,CITY OF BRISTOL
289000,2020,BS7 9DZ,BRISTOL,CITY OF BRISTOL
390000,2020,BS13 7DE,BRISTOL,CITY OF BRISTOL
116666,2020,BS8 1AB,BRISTOL,CITY OF BRISTOL
273000,2020,BS4 4DL,BRISTOL,CITY OF BRISTOL
600000,2020,BS7 8EW,BRISTOL,CITY OF BRISTOL
235000,2020,BS4 4HX,BRISTOL,CITY OF BRISTOL
820000,2020,BS6 7LY,BRISTOL,CITY OF BRISTOL
260000,2020,BS4 4HY,BRISTOL,CITY OF BRISTOL
160000,2020,BS10 6AU,BRISTOL,CITY OF BRISTOL
199995,2020,BS4 1SU,BRISTOL,CITY OF BRISTOL
215000,2020,BS5 8PT,BRISTOL,CITY OF BRISTOL
226000,2020,BS10 7NW,BRISTOL,CITY OF BRISTOL
235000,2020,BS4 4DX,BRISTOL,CITY OF BRISTOL
265000,2020,BS5 9NN,BRISTOL,CITY OF BRISTOL
548000,2020,BS7 8EP,BRISTOL,CITY OF BRISTOL
342000,2020,BS8 1JP,BRISTOL,CITY OF BRISTOL
234950,2020,BS10 6PJ,BRISTOL,CITY OF BRISTOL
190000,2020,BS16 1JZ,BRISTOL,CITY OF BRISTOL
170000,2020,BS11 0RU,BRISTOL,CITY OF BRISTOL
194500,2020,BS15 8BS,BRISTOL,CITY OF BRISTOL
267500,2020,BS5 9SD,BRISTOL,CITY OF BRISTOL
500000,2020,BS9 1NA,BRISTOL,CITY OF BRISTOL
329950,2020,BS4 3BA,BRISTOL,CITY OF BRISTOL
347000,2020,BS3 2PA,BRISTOL,CITY OF BRISTOL
350000,2020,BS8 4QW,BRISTOL,CITY OF BRISTOL
218000,2020,BS13 9AF,BRISTOL,CITY OF BRISTOL
300000,2020,BS8 1DB,BRISTOL,CITY OF BRISTOL
285000,2020,BS5 7AB,BRISTOL,CITY OF BRISTOL
840000,2020,BS6 7QE,BRISTOL,CITY OF BRISTOL
396397,2020,BS4 3BT,BRISTOL,CITY OF BRISTOL
305000,2020,BS2 8YL,BRISTOL,CITY OF BRISTOL
445000,2020,BS6 7TG,BRISTOL,CITY OF BRISTOL
211321,2020,BS6 5NU,BRISTOL,CITY OF BRISTOL
420000,2020,BS6 6NG,BRISTOL,CITY OF BRISTOL
368000,2020,BS7 8SA,BRISTOL,CITY OF BRISTOL
460000,2020,BS8 3JU,BRISTOL,CITY OF BRISTOL
182000,2020,BS4 1HS,BRISTOL,CITY OF BRISTOL
465000,2020,BS4 2JJ,BRISTOL,CITY OF BRISTOL
180500,2020,BS10 6PP,BRISTOL,CITY OF BRISTOL
138000,2020,BS5 7LD,BRISTOL,CITY OF BRISTOL
392800,2020,BS5 6JR,BRISTOL,CITY OF BRISTOL
306000,2020,BS16 2LW,BRISTOL,CITY OF BRISTOL
248000,2020,BS14 8LG,BRISTOL,CITY OF BRISTOL
326500,2020,BS3 4SS,BRISTOL,CITY OF BRISTOL
250500,2020,BS11 9QX,BRISTOL,CITY OF BRISTOL
270000,2020,BS16 1AJ,BRISTOL,CITY OF BRISTOL
175000,2020,BS14 8NG,BRISTOL,CITY OF BRISTOL
355000,2020,BS3 2AB,BRISTOL,CITY OF BRISTOL
275000,2020,BS3 5LP,BRISTOL,CITY OF BRISTOL
299950,2020,BS8 2BZ,BRISTOL,CITY OF BRISTOL
225000,2020,BS10 7EU,BRISTOL,CITY OF BRISTOL
1400000,2020,BS8 3AP,BRISTOL,CITY OF BRISTOL
196000,2020,BS8 1SE,BRISTOL,CITY OF BRISTOL
243000,2020,BS5 7RG,BRISTOL,CITY OF BRISTOL
382350,2020,BS3 3DP,BRISTOL,CITY OF BRISTOL
271000,2020,BS4 4AJ,BRISTOL,CITY OF BRISTOL
242500,2020,BS13 9BH,BRISTOL,CITY OF BRISTOL
235000,2020,BS5 9SE,BRISTOL,CITY OF BRISTOL
212000,2020,BS3 5HE,BRISTOL,CITY OF BRISTOL
235000,2020,BS14 8AJ,BRISTOL,CITY OF BRISTOL
230000,2020,BS13 8RG,BRISTOL,CITY OF BRISTOL
235000,2020,TR7 2HJ,NEWQUAY,CORNWALL
420000,2020,TR26 2HL,ST IVES,CORNWALL
145000,2020,TR20 8QR,PENZANCE,CORNWALL
310000,2020,TR4 9QS,TRURO,CORNWALL
220000,2020,PL18 9DH,GUNNISLAKE,CORNWALL
245000,2020,PL27 6TQ,WADEBRIDGE,CORNWALL
126000,2020,TR13 8DD,HELSTON,CORNWALL
190000,2020,TR7 2LJ,NEWQUAY,CORNWALL
340000,2020,PL23 1LX,FOWEY,CORNWALL
445000,2020,TR5 0XW,ST AGNES,CORNWALL
207000,2020,TR27 6HT,HAYLE,CORNWALL
185000,2020,TR20 8EN,PENZANCE,CORNWALL
148000,2020,PL12 4UB,SALTASH,CORNWALL
171000,2020,TR15 3XF,REDRUTH,CORNWALL
196000,2020,PL31 1QP,BODMIN,CORNWALL
195000,2020,TR14 9AE,CAMBORNE,CORNWALL
126000,2020,PL26 7YX,ST AUSTELL,CORNWALL
595000,2020,TR3 6SE,TRURO,CORNWALL
260000,2020,TR7 2LJ,NEWQUAY,CORNWALL
320000,2020,TR18 4DX,PENZANCE,CORNWALL
192500,2020,TR10 8RJ,PENRYN,CORNWALL
100000,2020,TR14 8LN,CAMBORNE,CORNWALL
160000,2020,PL12 4PA,SALTASH,CORNWALL
255000,2020,TR7 3BT,NEWQUAY,CORNWALL
162500,2020,EX23 8SB,BUDE,CORNWALL
231000,2020,TR18 2EU,PENZANCE,CORNWALL
395000,2020,PL15 8BA,LAUNCESTON,CORNWALL
165000,2020,TR6 0LT,PERRANPORTH,CORNWALL
342500,2020,PL12 6PB,SALTASH,CORNWALL
375000,2020,TR13 0BY,HELSTON,CORNWALL
395000,2020,TR14 7RQ,CAMBORNE,CORNWALL
185000,2020,TR7 1TY,NEWQUAY,CORNWALL
440000,2020,PL27 6DX,WADEBRIDGE,CORNWALL
250000,2020,TR7 1BQ,NEWQUAY,CORNWALL
211500,2020,PL12 5NH,SALTASH,CORNWALL
145000,2020,TR14 8TY,CAMBORNE,CORNWALL
145000,2020,PL12 6JA,SALTASH,CORNWALL
315000,2020,TR20 9HD,PENZANCE,CORNWALL
530000,2020,PL12 6UE,SALTASH,CORNWALL
503500,2020,TR2 4LH,TRURO,CORNWALL
179000,2020,TR16 4EE,REDRUTH,CORNWALL
210000,2020,PL17 7EA,CALLINGTON,CORNWALL
200000,2020,PL12 6TD,SALTASH,CORNWALL
320000,2020,TR13 0DZ,HELSTON,CORNWALL
220000,2020,TR11 4SJ,FALMOUTH,CORNWALL
160000,2020,PL14 4RH,LISKEARD,CORNWALL
255000,2020,TR13 0AH,HELSTON,CORNWALL
668000,2020,PL30 3NN,BODMIN,CORNWALL
630000,2020,PL15 8RY,LAUNCESTON,CORNWALL
340000,2020,TR26 1QD,ST IVES,CORNWALL
482500,2020,TR20 9TE,PENZANCE,CORNWALL
207500,2020,TR12 7DY,HELSTON,CORNWALL
113000,2020,PL11 2RB,TORPOINT,CORNWALL
150000,2020,TR20 9LY,PENZANCE,CORNWALL
220000,2020,TR15 1QD,REDRUTH,CORNWALL
150000,2020,PL15 8BW,LAUNCESTON,CORNWALL
108000,2020,PL14 3EY,LISKEARD,CORNWALL
510000,2020,TR11 5UZ,FALMOUTH,CORNWALL
165000,2020,TR16 6LL,REDRUTH,CORNWALL
97000,2020,PL26 8PG,ST AUSTELL,CORNWALL
195000,2020,PL26 7XX,ST AUSTELL,CORNWALL
695000,2020,TR12 7EX,HELSTON,CORNWALL
170000,2020,TR18 4DU,PENZANCE,CORNWALL
235000,2020,TR11 4QH,FALMOUTH,CORNWALL
152500,2020,TR16 6NQ,REDRUTH,CORNWALL
180000,2020,TR1 1LJ,TRURO,CORNWALL
190000,2020,TR15 3JN,REDRUTH,CORNWALL
157000,2020,TR15 1HG,REDRUTH,CORNWALL
135000,2020,PL31 1JA,BODMIN,CORNWALL
405000,2020,PL30 4NY,BODMIN,CORNWALL
115000,2020,TR27 4JY,HAYLE,CORNWALL
180000,2020,PL26 8QT,ST AUSTELL,CORNWALL
260000,2020,TR11 4QF,FALMOUTH,CORNWALL
159950,2020,EX23 9BE,BUDE,CORNWALL
255000,2020,PL15 8TL,LAUNCESTON,CORNWALL
303000,2020,TR7 2AR,NEWQUAY,CORNWALL
185000,2020,PL12 4BB,SALTASH,CORNWALL
280000,2020,TR10 8EB,PENRYN,CORNWALL
380000,2020,TR12 7JZ,HELSTON,CORNWALL
325000,2020,TR11 5TX,FALMOUTH,CORNWALL
162000,2020,TR4 8NH,TRURO,CORNWALL
205000,2020,TR11 4LJ,FALMOUTH,CORNWALL
239000,2020,TR13 8RP,HELSTON,CORNWALL
185000,2020,TR12 7DX,HELSTON,CORNWALL
219000,2020,TR3 6DH,TRURO,CORNWALL
211000,2020,TR26 2TG,ST IVES,CORNWALL
265000,2020,TR14 7QW,CAMBORNE,CORNWALL
165000,2020,TR14 0EY,CAMBORNE,CORNWALL
710000,2020,TR1 1DD,TRURO,CORNWALL
202000,2020,PL15 7TH,LAUNCESTON,CORNWALL
230000,2020,TR8 5AT,NEWQUAY,CORNWALL
285000,2020,TR1 1EP,TRURO,CORNWALL
156000,2020,PL12 4UG,SALTASH,CORNWALL
206000,2020,PL33 9AF,DELABOLE,CORNWALL
220000,2020,PL26 8YT,ST AUSTELL,CORNWALL
239000,2020,PL31 1QH,BODMIN,CORNWALL
353500,2020,TR11 4PN,FALMOUTH,CORNWALL
168000,2020,TR16 5QX,REDRUTH,CORNWALL
390000,2020,TR7 2LN,NEWQUAY,CORNWALL
247500,2020,TR18 3JS,PENZANCE,CORNWALL
345000,2020,PL25 3NH,ST AUSTELL,CORNWALL
172500,2020,TR14 9EW,CAMBORNE,CORNWALL
1550000,2020,TR2 5AN,TRURO,CORNWALL
670000,2020,PL27 6DH,WADEBRIDGE,CORNWALL
90000,2020,PL11 2DR,TORPOINT,CORNWALL
180000,2020,PL12 4RD,SALTASH,CORNWALL
361000,2020,PL27 7PE,WADEBRIDGE,CORNWALL
283250,2020,TR1 3NA,TRURO,CORNWALL
125000,2020,TR15 1JS,REDRUTH,CORNWALL
199100,2020,TR14 7SD,CAMBORNE,CORNWALL
162250,2020,TR18 3LL,PENZANCE,CORNWALL
475000,2020,PL34 0DE,TINTAGEL,CORNWALL
280000,2020,TR27 5BA,HAYLE,CORNWALL
279000,2020,TR3 6RG,TRURO,CORNWALL
290000,2020,PL33 9DP,DELABOLE,CORNWALL
110000,2020,PL14 5HA,LISKEARD,CORNWALL
557500,2020,TR26 2PS,ST IVES,CORNWALL
355000,2020,PL15 9LF,LAUNCESTON,CORNWALL
195000,2020,PL15 7HB,LAUNCESTON,CORNWALL
178500,2020,PL31 1JT,BODMIN,CORNWALL
356000,2020,EX23 9PB,BUDE,CORNWALL
408000,2020,TR11 5AZ,FALMOUTH,CORNWALL
235000,2020,PL26 6UQ,ST AUSTELL,CORNWALL
182500,2020,PL11 3JJ,TORPOINT,CORNWALL
155000,2020,PL12 6EG,SALTASH,CORNWALL
214000,2020,TR27 4NB,HAYLE,CORNWALL
475000,2020,TR8 5RB,NEWQUAY,CORNWALL
1100000,2020,TR11 2UJ,FALMOUTH,CORNWALL
175000,2020,EX23 9BE,BUDE,CORNWALL
156000,2020,TR14 8HT,CAMBORNE,CORNWALL
242500,2020,PL14 3TS,LISKEARD,CORNWALL
192000,2020,PL30 5EB,BODMIN,CORNWALL
362500,2020,TR2 5BW,TRURO,CORNWALL
377500,2020,TR16 4BY,REDRUTH,CORNWALL
132500,2020,PL26 7NR,ST AUSTELL,CORNWALL
180000,2020,PL11 2DL,TORPOINT,CORNWALL
175000,2020,PL12 4LL,SALTASH,CORNWALL
160000,2020,TR9 6QF,ST COLUMB,CORNWALL
240000,2020,PL32 9UF,CAMELFORD,CORNWALL
395000,2020,TR18 5LA,PENZANCE,CORNWALL
137000,2020,TR14 0JU,CAMBORNE,CORNWALL
170000,2020,TR15 3EJ,REDRUTH,CORNWALL
162000,2020,TR14 8UW,CAMBORNE,CORNWALL
140000,2020,PL33 9AT,DELABOLE,CORNWALL
348000,2020,TR10 9JW,PENRYN,CORNWALL
375000,2020,TR5 0SL,ST AGNES,CORNWALL
195000,2020,PL11 2PU,TORPOINT,CORNWALL
242500,2020,PL14 5RA,LISKEARD,CORNWALL
192500,2020,TR2 5TD,TRURO,CORNWALL
219500,2020,TR27 4LN,HAYLE,CORNWALL
175000,2020,PL11 2LJ,TORPOINT,CORNWALL
275000,2020,PL26 8DR,ST AUSTELL,CORNWALL
145000,2020,PL26 8XZ,ST AUSTELL,CORNWALL
450000,2020,TR11 2DB,FALMOUTH,CORNWALL
300000,2020,PL12 6TD,SALTASH,CORNWALL
780000,2020,TR26 1DP,ST IVES,CORNWALL
210000,2020,TR15 1SU,REDRUTH,CORNWALL
47000,2020,PL25 4BH,ST AUSTELL,CORNWALL
372500,2020,TR26 1SP,ST IVES,CORNWALL
375000,2020,TR19 6XH,PENZANCE,CORNWALL
145000,2020,PL26 7DX,ST AUSTELL,CORNWALL
151000,2020,PL24 2DL,PAR,CORNWALL
1250000,2020,TR3 6PW,TRURO,CORNWALL
295000,2020,TR3 7HH,TRURO,CORNWALL
130000,2020,TR11 2TL,FALMOUTH,CORNWALL
300000,2020,PL14 5JY,LISKEARD,CORNWALL
230000,2020,TR14 0AH,CAMBORNE,CORNWALL
135000,2020,PL24 2JX,PAR,CORNWALL
